a*	1	a	1
a*	1	ab	1
a*	1	abc	1
a*	1	a	1
a*	1	b	0
a*	1	c	0
a*	1	ab.txt	1
a*	1	a.txt	1
a*	1	b.txt	0
a*	1	ab.log	1
a*	1	x	0
a*	1	.a	0
a*	1	.ab	0
a*	1	.log	0
a*	1	..	0
a*	1	...	0
a*	1	..a	0
a*	1	..b	0
a*	1	..txt	0
a*	1	a	1
a*	1	b	0
a*	1	c	0
a*	1	x	0
a*	1	aa	1
a*	1	bbb	0
a*	1	a.txt	1
a*	1	a.pdf	1
a*	1	a.log	1
a*	1	a.c	1
a*	1	a.js	1
a*	1	a.html	1
a*	1	a.png	1
a*	1	a.md	1
a*	1	x	0
a*	1	xy	0
a*	1	xyz	0
a*	1	x.png	0
a*	1	x.log	0
a*	1	a/b	0
a*	1	a/c	0
a*	1	a/b/c	0
a*	1	a.txt/b	0
a*	1	a/b.txt	0
a*	1	a.log/c	0
a*	1	ab/c	0
a*	1	a/bc	0
a*	1	a/bcd	0
a*	1	x/y/z	0
a*	1	a/b/c/d	0
a*	1	a.b/c	0
a*	1	a/b.c	0
a*	1	a/b.c.d	0
a*	1	.txt	0
a*	1	a.txt	1
a*	1	log	0
a*	1	*.txt	0
a*	1	noext	0
a*	1	noextglob.txt	0
a*	1	plain	0
a*	1	a.txt?	1
a*	1	b.txt?	0
a*	1	a/b.c?	0
a*	1	a.txt/c	0
a*	1	a/b	0
a*	1	a/b?	0
a*	1	a/ab	0
a*	1	a/bcd	0
a*	1	a/.b	0
a*	1	a/.b/.c	0
a*	1	a/b/.c	0
a*	1	**a	0
a*	1	a/b/c/d/e	0
a*	1	a/b/c/d/e/f	0
a*	1	a/b/c/d/e/f/g	0
a*	1	a.b.c	1
a*	1	a/b.c.d	0
a*	1	a/b.c.d.e	0
a*	1	a/b.c.d/e	0
a*	1	ab.c	1
a*	1	ab.c.d	1
a*	1	ab.c.d.e	1
a*	1	a/b	0
a*	1	a/b?	0
a*	1	a/x	0
a*	1	a/bx	0
a*	1	a/b/c/d/e	0
a*	1	a/b/c/d/e/f	0
a*	1	a/b/c/d/e/f/g	0
a*	1	a/b	0
a*	1	a/b.txt	0
a*	1	a/ab	0
a*	1	a/bcd	0
a*	1	a/b/c/d/e/f/g	0
a*	1	a/b/c/d/e/f/g.h	0
a*	1	a/b/c/d/e/f/g.hi	0
a*	0	a	1
a*	0	ab	1
a*	0	abc	1
a*	0	a	1
a*	0	b	0
a*	0	c	0
a*	0	ab.txt	1
a*	0	a.txt	1
a*	0	b.txt	0
a*	0	ab.log	1
a*	0	x	0
a*	0	.a	0
a*	0	.ab	0
a*	0	.log	0
a*	0	..	0
a*	0	...	0
a*	0	..a	0
a*	0	..b	0
a*	0	..txt	0
a*	0	a	1
a*	0	b	0
a*	0	c	0
a*	0	x	0
a*	0	aa	1
a*	0	bbb	0
a*	0	a.txt	1
a*	0	a.pdf	1
a*	0	a.log	1
a*	0	a.c	1
a*	0	a.js	1
a*	0	a.html	1
a*	0	a.png	1
a*	0	a.md	1
a*	0	x	0
a*	0	xy	0
a*	0	xyz	0
a*	0	x.png	0
a*	0	x.log	0
a*	0	a/b	0
a*	0	a/c	0
a*	0	a/b/c	0
a*	0	a.txt/b	0
a*	0	a/b.txt	0
a*	0	a.log/c	0
a*	0	ab/c	0
a*	0	a/bc	0
a*	0	a/bcd	0
a*	0	x/y/z	0
a*	0	a/b/c/d	0
a*	0	a.b/c	0
a*	0	a/b.c	0
a*	0	a/b.c.d	0
a*	0	.txt	0
a*	0	a.txt	1
a*	0	log	0
a*	0	*.txt	0
a*	0	noext	0
a*	0	noextglob.txt	0
a*	0	plain	0
a*	0	a.txt?	1
a*	0	b.txt?	0
a*	0	a/b.c?	0
a*	0	a.txt/c	0
a*	0	a/b	0
a*	0	a/b?	0
a*	0	a/ab	0
a*	0	a/bcd	0
a*	0	a/.b	0
a*	0	a/.b/.c	0
a*	0	a/b/.c	0
a*	0	**a	0
a*	0	a/b/c/d/e	0
a*	0	a/b/c/d/e/f	0
a*	0	a/b/c/d/e/f/g	0
a*	0	a.b.c	1
a*	0	a/b.c.d	0
a*	0	a/b.c.d.e	0
a*	0	a/b.c.d/e	0
a*	0	ab.c	1
a*	0	ab.c.d	1
a*	0	ab.c.d.e	1
a*	0	a/b	0
a*	0	a/b?	0
a*	0	a/x	0
a*	0	a/bx	0
a*	0	a/b/c/d/e	0
a*	0	a/b/c/d/e/f	0
a*	0	a/b/c/d/e/f/g	0
a*	0	a/b	0
a*	0	a/b.txt	0
a*	0	a/ab	0
a*	0	a/bcd	0
a*	0	a/b/c/d/e/f/g	0
a*	0	a/b/c/d/e/f/g.h	0
a*	0	a/b/c/d/e/f/g.hi	0
a*b	1	a	0
a*b	1	ab	1
a*b	1	abc	0
a*b	1	a	0
a*b	1	b	0
a*b	1	c	0
a*b	1	ab.txt	0
a*b	1	a.txt	0
a*b	1	b.txt	0
a*b	1	ab.log	0
a*b	1	x	0
a*b	1	.a	0
a*b	1	.ab	0
a*b	1	.log	0
a*b	1	..	0
a*b	1	...	0
a*b	1	..a	0
a*b	1	..b	0
a*b	1	..txt	0
a*b	1	a	0
a*b	1	b	0
a*b	1	c	0
a*b	1	x	0
a*b	1	aa	0
a*b	1	bbb	0
a*b	1	a.txt	0
a*b	1	a.pdf	0
a*b	1	a.log	0
